"id_venda","data_venda","total_venda","cliente_id"
"42600","2023-05-16","4566.55","517"
"42601","2020-03-02","870.87","8678"
"42602","2022-07-26","3814.77","6185"
"42603","2021-03-26","3301.3999999999996","5059"
"42604","2022-12-18","2140.46","495"
"42605","2022-06-09","2697.73","2893"
"42606","2021-08-28","5409.400000000001","137"
"42607","2022-01-01","3949.59","1136"
"42608","2021-12-03","3201.25","3854"
"42609","2020-11-25","625.6600000000001","145"
"42610","2022-11-28","3242.1800000000003","743"
"42611","2020-11-28","2159.63","1339"
"42612","2020-09-14","1698.35","6538"
"42613","2022-08-25","4182.35","2333"
"42614","2021-09-16","3588.79","4004"
"42615","2021-05-13","1883.1799999999998","7766"
"42616","2023-08-04","5617.44","4974"
"42617","2022-05-12","436.47","8690"
"42618","2023-01-08","1217.08","1219"
"42619","2023-06-23","1023.86","8928"
"42620","2023-02-20","6195.41","6830"
"42621","2022-11-19","5822.26","7140"
"42622","2021-11-17","1312.38","8259"
"42623","2022-09-04","6343.03","6465"
"42624","2021-03-02","2021.08","3732"
"42625","2022-07-15","886.77","4114"
"42626","2022-11-25","2471.94","3095"
"42627","2022-11-11","185.03","4631"
"42628","2022-04-19","5636.780000000001","3101"
"42629","2021-02-06","3105.58","5163"
"42630","2022-12-30","1635.85","6204"
"42631","2022-09-02","3654.25","9332"
"42632","2021-06-29","313.8","2672"
"42633","2022-05-25","3402.2699999999995","7473"
"42634","2020-12-17","6894.92","9095"
"42635","2021-08-04","5163.860000000001","7615"
"42636","2021-11-05","3187.76","3464"
"42637","2021-11-22","771.53","6676"
"42638","2020-10-11","1386.63","9254"
"42639","2021-10-11","4686.35","2765"
"42640","2020-10-22","1721.62","4123"
"42641","2022-12-22","2965.44","6898"
"42642","2020-01-25","3055.77","3701"
"42643","2020-12-11","815.13","5876"
"42644","2021-07-08","1985.72","6076"
"42645","2020-12-08","4594.91","5636"
"42646","2021-02-20","4608.56","7583"
"42647","2022-07-08","4267.7300000000005","5681"
"42648","2023-04-11","1818.2","338"
"42649","2020-06-15","2915.19","4596"
"42650","2021-01-01","6100.86","4176"
"42651","2022-12-18","1643.58","2413"
"42652","2021-01-18","404.36","1233"
"42653","2020-11-13","1194.06","2309"
"42654","2023-08-08","3338.5800000000004","7532"
"42655","2022-01-03","1364.05","1466"
"42656","2021-01-17","1124.69","5254"
"42657","2021-03-23","4523.69","442"
"42658","2021-11-26","2745.26","6050"
"42659","2021-11-04","1823.85","6760"
"42660","2020-01-16","4480.21","4978"
"42661","2020-09-14","3742.1699999999996","4729"
"42662","2022-12-15","2071.18","8989"
"42663","2022-05-07","4829.179999999999","252"
"42664","2021-06-21","1258.1999999999998","4715"
"42665","2022-03-01","8275.439999999999","9482"
"42666","2023-06-24","3556.3300000000004","9778"
"42667","2022-04-08","3546.3199999999997","5504"
"42668","2020-11-29","4617.39","1826"
"42669","2022-05-30","1892.64","435"
"42670","2020-11-12","385.37","2947"
"42671","2021-01-12","1010.88","627"
"42672","2020-12-31","1339.21","9398"
"42673","2023-08-15","306.06","391"
"42674","2023-02-06","763.28","4338"
"42675","2023-06-06","1536.86","2169"
"42676","2022-11-29","1182.95","8533"
"42677","2022-12-11","767.35","1677"
"42678","2020-02-23","510.81","409"
"42679","2020-07-22","990.55","8475"
"42680","2021-09-19","473.29","8404"
"42681","2021-11-21","2560.58","2555"
"42682","2021-02-26","4488.83","7373"
"42683","2022-03-30","170.78","1476"
"42684","2022-04-10","1051.36","6916"
"42685","2021-08-19","2574.65","5987"
"42686","2023-04-21","329.54","7301"
"42687","2021-11-12","5438.09","8565"
"42688","2020-03-22","4223.52","9103"
"42689","2022-11-02","3656.54","2080"
"42690","2021-10-02","2894.52","3242"
"42691","2023-08-05","2102.94","2530"
"42692","2022-11-11","3985.87","3502"
"42693","2022-03-15","3981.7","9335"
"42694","2021-12-06","1505.75","6329"
"42695","2021-04-15","5332.2","1416"
"42696","2023-03-23","5997.53","3613"
"42697","2020-07-01","3612.62","2255"
"42698","2021-04-09","836.38","6297"
"42699","2021-11-12","2927.63","3562"
"42700","2022-05-27","5054.2","3360"
"42701","2022-07-24","4456.48","9917"
"42702","2022-09-14","1708.92","3688"
"42703","2022-11-06","3686.78","4229"
"42704","2021-02-03","5521.02","794"
"42705","2022-01-14","4224.4","9787"
"42706","2021-01-23","3461.81","6507"
"42707","2020-08-27","4116.76","2386"
"42708","2020-11-02","1557.53","7578"
"42709","2022-10-22","2187.56","4938"
"42710","2022-12-17","3356.79","9204"
"42711","2022-01-03","3636.9399999999996","8346"
"42712","2020-09-05","96.64","1617"
"42713","2022-03-13","1405.81","4647"
"42714","2021-11-17","1453.78","783"
"42715","2020-10-23","3323.79","7365"
"42716","2021-06-05","2841.8999999999996","338"
"42717","2022-08-16","5240.509999999999","9758"
"42718","2022-12-15","880.65","7687"
"42719","2020-06-08","1539.12","6333"
"42720","2021-01-28","2047.38","4096"
"42721","2021-12-26","1769.14","6375"
"42722","2020-05-31","1763.62","365"
"42723","2022-03-26","2887.63","1344"
"42724","2021-08-22","3671.73","4841"
"42725","2020-12-23","5150.79","8369"
"42726","2020-01-25","4070.8999999999996","9352"
"42727","2020-07-10","695.81","1148"
"42728","2021-12-19","5042.98","1720"
"42729","2021-02-25","4305.51","7576"
"42730","2022-12-02","5084.0599999999995","6640"
"42731","2023-06-21","5157.5","1261"
"42732","2022-11-15","223.03","7169"
"42733","2022-11-16","3961.37","9102"
"42734","2021-03-16","1744.18","5578"
"42735","2022-01-09","6572.5199999999995","4687"
"42736","2021-09-14","2924.7599999999998","2898"
"42737","2021-11-09","4585.09","1115"
"42738","2022-05-05","1842.33","6964"
"42739","2020-02-11","1881.3","3167"
"42740","2022-01-08","6266.93","372"
"42741","2022-11-25","3157.75","6150"
"42742","2020-05-16","6881.57","4443"
"42743","2022-03-06","2257.12","4484"
"42744","2022-11-19","3093.36","4260"
"42745","2020-04-20","1796.6200000000001","29"
"42746","2023-06-24","3688.83","110"
"42747","2022-09-02","5611.94","54"
"42748","2023-01-23","4478.85","44"
"42749","2021-02-13","5084.4400000000005","2455"
"42750","2022-07-29","380.91","2629"
"42751","2022-10-26","1228.28","4298"
"42752","2022-01-22","2733.8","6555"
"42753","2022-11-09","1619.53","4741"
"42754","2021-08-12","2598.5299999999997","5452"
"42755","2021-01-20","3962.2300000000005","7326"
"42756","2020-12-15","3864.7599999999998","7576"
"42757","2023-06-12","3635.7799999999997","4631"
"42758","2023-10-05","1513.24","3650"
"42759","2023-08-02","3966.68","4379"
"42760","2020-11-11","1986.96","2818"
"42761","2022-04-28","4670.44","8354"
"42762","2021-11-25","1287.07","3168"
"42763","2023-07-13","3043.9300000000003","4017"
"42764","2021-04-18","694.99","9687"
"42765","2022-11-15","1208.59","8085"
"42766","2023-10-28","769.9","5194"
"42767","2023-01-11","1388.22","7702"
"42768","2023-09-04","1125.07","756"
"42769","2020-07-22","1178.01","9402"
"42770","2022-01-27","1827.52","6787"
"42771","2020-12-21","4855.14","9180"
"42772","2023-10-27","4543.01","4489"
"42773","2022-06-27","955.14","4552"
"42774","2021-12-21","1843","628"
"42775","2023-01-07","1063.1999999999998","1972"
"42776","2022-12-14","2225.61","5125"
"42777","2023-08-03","2749.27","1571"
"42778","2022-10-14","2968.8","5793"
"42779","2022-06-29","3748.67","6733"
"42780","2022-03-18","1505.12","7452"
"42781","2022-04-08","4777.9","948"
"42782","2021-10-05","2359.2","609"
"42783","2022-04-02","3555.82","2495"
"42784","2021-03-11","1427.21","4601"
"42785","2022-07-08","1750.32","4970"
"42786","2021-09-10","5676.2","26"
"42787","2023-05-30","3220.7099999999996","8077"
"42788","2021-11-09","3357.7","4314"
"42789","2022-10-02","4247.799999999999","4039"
"42790","2022-01-20","2734.62","4509"
"42791","2020-05-16","3521.03","429"
"42792","2023-01-21","4196","4522"
"42793","2022-10-16","4296.3099999999995","2076"
"42794","2022-10-22","2371.25","9585"
"42795","2022-11-25","3917.3599999999997","3453"
"42796","2021-08-18","1111.81","1465"
"42797","2021-11-15","1694.7600000000002","351"
"42798","2022-12-05","3260.96","5777"
"42799","2020-04-17","543.3299999999999","4559"
"42800","2022-04-28","2800.6800000000003","5484"
"42801","2021-01-30","4018.3999999999996","2482"
"42802","2021-11-30","1347.34","5996"
"42803","2022-07-11","1168.26","406"
"42804","2023-05-20","3107.42","5665"
"42805","2023-02-03","2939.83","3096"
"42806","2022-06-03","105.86","1945"
"42807","2022-01-02","2736.24","3923"
"42808","2022-06-21","3584.77","8394"
"42809","2020-11-18","1806.55","6601"
"42810","2020-12-16","1119.87","6838"
"42811","2021-01-08","1515.6399999999999","1959"
"42812","2022-06-12","3907.9800000000005","7736"
"42813","2021-04-06","6058.34","3152"
"42814","2023-10-22","4308.88","2196"
"42815","2020-10-02","3470.3399999999997","8043"
"42816","2021-08-03","542.33","615"
"42817","2020-12-03","1222.19","5712"
"42818","2023-07-16","1933.65","3082"
"42819","2022-11-06","3519.3500000000004","5509"
"42820","2023-03-16","7284.23","8388"
"42821","2022-02-23","1809.73","2102"
"42822","2021-11-27","4085.7200000000003","4104"
"42823","2023-02-19","3546.93","1909"
"42824","2022-01-24","3614.61","7920"
"42825","2020-03-02","925.51","9916"
"42826","2020-12-06","2395.15","538"
"42827","2020-01-13","238.57","6341"
"42828","2023-09-16","2085.45","1258"
"42829","2023-05-07","917.61","2951"
"42830","2022-09-05","4874","4642"
"42831","2023-04-06","6716.35","5245"
"42832","2022-08-26","2736.44","3775"
"42833","2020-02-29","4354.45","2152"
"42834","2023-10-23","3311.9300000000003","5852"
"42835","2020-03-05","3904.99","3680"
"42836","2021-01-03","3409.9399999999996","7892"
"42837","2021-12-21","3281.3900000000003","5746"
"42838","2020-12-19","6994.93","8170"
"42839","2020-01-03","1409.2","7114"
"42840","2020-07-13","5763.38","5755"
"42841","2023-03-23","75.7","6400"
"42842","2021-05-11","737.33","1812"
"42843","2021-12-10","4434.5199999999995","8580"
"42844","2021-11-21","2456.2100000000005","8479"
"42845","2022-01-18","2604.1","6377"
"42846","2020-12-12","1554.03","6741"
"42847","2023-02-03","632.73","4016"
"42848","2023-01-11","4643.61","494"
"42849","2022-01-16","4933.030000000001","1092"
"42850","2022-12-27","2880.79","7789"
"42851","2023-03-08","1844.73","9511"
"42852","2022-02-20","338.09999999999997","4169"
"42853","2020-03-23","788.83","2615"
"42854","2022-12-04","3792.09","1262"
"42855","2020-12-31","5696.530000000001","5002"
"42856","2022-05-09","4958.09","9703"
"42857","2021-06-27","5251.72","966"
"42858","2021-04-12","6292.989999999999","2433"
"42859","2022-10-03","3814.31","6468"
"42860","2022-03-09","1994.74","7771"
"42861","2022-12-21","6057.700000000001","9846"
"42862","2022-03-19","788.1099999999999","6474"
"42863","2023-01-28","1892.6","586"
"42864","2023-09-10","6827.6","1188"
"42865","2020-11-11","1814.69","2088"
"42866","2020-06-04","3752.4799999999996","3084"
"42867","2020-11-07","4788.15","4862"
"42868","2022-05-09","3883.34","1979"
"42869","2021-11-12","3097.73","4243"
"42870","2023-05-30","2592.67","3508"
"42871","2020-11-29","1794","7630"
"42872","2020-01-31","4449.58","7727"
"42873","2020-01-08","5409.45","9065"
"42874","2022-12-31","1627.61","3076"
"42875","2021-08-28","6641.49","6370"
"42876","2020-02-15","1925.15","6487"
"42877","2023-05-12","2265.55","8847"
"42878","2022-11-05","6118.830000000001","4155"
"42879","2023-01-30","1563.6999999999998","2929"
"42880","2021-06-27","1953.26","6400"
"42881","2021-07-31","1451.4","6979"
"42882","2020-12-18","2711.54","9606"
"42883","2021-05-30","1133.48","9118"
"42884","2022-11-08","3129.17","7070"
"42885","2020-05-29","2747.8900000000003","4938"
"42886","2021-07-06","402.83","642"
"42887","2022-12-03","5250.05","1572"
"42888","2020-12-06","2879.58","645"
"42889","2021-12-12","2898.54","9415"
"42890","2021-01-12","2423.17","560"
"42891","2022-11-16","6225.339999999999","5878"
"42892","2021-06-29","5662.33","8376"
"42893","2022-02-08","3723.9100000000003","2165"
"42894","2020-05-12","6884.27","3298"
"42895","2022-10-06","4769.1","7146"
"42896","2020-12-27","6153.6","4263"
"42897","2023-02-03","4870.54","8532"
"42898","2020-08-23","1262.82","2990"
"42899","2020-11-25","4961.5199999999995","7175"
"42900","2020-11-26","2991.15","3493"
"42901","2021-07-08","5853.96","1219"
"42902","2021-02-19","1890.93","6819"
"42903","2021-07-15","2760.99","5134"
"42904","2020-06-24","2171.52","750"
"42905","2020-03-22","3295.67","8204"
"42906","2021-08-05","2021.8400000000001","1196"
"42907","2021-03-14","522.6","9108"
"42908","2020-03-05","610.52","5525"
"42909","2022-11-04","2746.8199999999997","7804"
"42910","2022-03-01","5132.42","9435"
"42911","2022-03-22","231.18","6280"
"42912","2021-12-09","3178.28","7808"
"42913","2022-05-23","3812.84","7934"
"42914","2022-02-05","4482.96","9898"
"42915","2021-09-10","2744.23","5382"
"42916","2022-10-15","6346.7","2409"
"42917","2022-01-16","1693.1","3668"
"42918","2023-03-07","680.8299999999999","1748"
"42919","2020-11-03","1704.81","9894"
"42920","2023-05-05","4341.16","4513"
"42921","2022-02-15","3434.44","6409"
"42922","2023-03-04","5094.97","8481"
"42923","2021-05-30","1112.78","3248"
"42924","2022-01-20","3376.54","9251"
"42925","2020-07-02","3350.05","3556"
"42926","2021-11-19","5634.2699999999995","3975"
"42927","2021-07-03","504.22","8295"
"42928","2022-11-23","2583.7799999999997","1839"
"42929","2022-02-03","186.57","331"
"42930","2022-07-14","3616.05","4335"
"42931","2023-09-25","1922.25","2267"
"42932","2023-05-31","2586.17","5715"
"42933","2021-09-16","3482.54","5664"
"42934","2023-04-09","4562.469999999999","2024"
"42935","2021-12-26","2135.17","8722"
"42936","2022-06-08","5244.82","8586"
"42937","2022-05-10","5418.0199999999995","5268"
"42938","2021-11-18","2361.6699999999996","3920"
"42939","2020-03-03","1636.56","5224"
"42940","2023-02-05","4500.349999999999","4885"
"42941","2023-06-17","1798.0700000000002","7675"
"42942","2020-01-04","2913.92","1552"
"42943","2020-09-19","4505.53","9095"
"42944","2022-03-16","1507.09","853"
"42945","2023-08-21","2555.6800000000003","9617"
"42946","2020-06-09","6274.710000000001","6383"
"42947","2022-06-26","2352.55","397"
"42948","2023-09-18","3678.2299999999996","7615"
"42949","2022-12-22","2950.37","9336"
"42950","2023-07-10","4538","5165"
"42951","2020-05-08","4527.639999999999","1520"
"42952","2023-04-08","3231.94","3290"
"42953","2023-01-31","3645.74","2881"
"42954","2022-06-28","943.28","4199"
"42955","2020-08-24","6315.120000000001","4381"
"42956","2022-06-04","1704.42","4974"
"42957","2022-11-15","3476.07","5941"
"42958","2021-02-26","1758.37","7738"
"42959","2022-02-03","1317.12","4330"
"42960","2020-11-15","324.83","5006"
"42961","2020-10-22","6326.12","9127"
"42962","2022-07-01","146.07","8705"
"42963","2022-12-20","3337.06","6628"
"42964","2022-11-03","4383.37","5837"
"42965","2020-07-08","1067.8999999999999","7574"
"42966","2021-06-18","3732.3100000000004","4831"
"42967","2020-04-13","5303.24","4073"
"42968","2023-09-25","1536.29","5594"
"42969","2021-02-06","2124.33","9443"
"42970","2021-05-01","6252.48","4069"
"42971","2021-05-02","622.81","8283"
"42972","2021-01-08","4145.43","7424"
"42973","2023-01-03","904.41","4291"
"42974","2020-11-22","4803.63","5416"
"42975","2022-01-06","4021.4300000000003","4196"
"42976","2022-02-08","1136.95","213"
"42977","2023-06-25","2976.9999999999995","2816"
"42978","2020-12-10","1662.1","4106"
"42979","2022-02-06","4083.82","7656"
"42980","2022-09-21","1872.67","8155"
"42981","2021-07-15","2705.8900000000003","5785"
"42982","2021-04-11","3783.8900000000003","7760"
"42983","2022-12-17","1575","8733"
"42984","2022-11-15","450.22","3798"
"42985","2020-03-30","4576","9966"
"42986","2022-02-09","1946.5","5898"
"42987","2023-01-20","3839.66","2294"
"42988","2022-12-29","3227.29","3889"
"42989","2021-12-29","2385.48","9091"
"42990","2023-06-27","4855.91","9776"
"42991","2020-12-15","5525.68","8714"
"42992","2020-05-09","455.42","3577"
"42993","2022-12-13","1451.28","1192"
"42994","2023-02-24","2532.0600000000004","1456"
"42995","2020-07-09","5314.91","1627"
"42996","2021-01-16","7030.47","2702"
"42997","2020-09-03","4753.049999999999","4224"
"42998","2021-09-14","1570.89","1957"
"42999","2023-01-01","7063.52","9087"
"43000","2022-12-29","1703.47","5534"
"43001","2023-05-21","5868.599999999999","9375"
"43002","2021-08-29","3180.42","3844"
"43003","2022-02-10","863.07","6553"
"43004","2022-09-28","2730.1400000000003","5476"
"43005","2023-04-28","2085.01","8907"
"43006","2023-03-15","4445.52","2445"
"43007","2022-03-29","4768.83","2687"
"43008","2020-06-11","4820.42","3669"
"43009","2022-01-11","5006.1","1717"
"43010","2022-08-10","5522.76","2162"
"43011","2021-01-18","2643.29","5834"
"43012","2023-08-27","1283.71","7795"
"43013","2021-08-01","1935.46","2240"
"43014","2021-06-25","3027.69","5921"
"43015","2022-11-28","3208.59","4131"
"43016","2020-03-25","1338.55","3475"
"43017","2021-02-09","1756.13","9589"
"43018","2022-11-04","3672.87","90"
"43019","2021-05-01","836.23","4449"
"43020","2022-01-28","4762.94","8761"
"43021","2020-02-23","3058.46","2474"
"43022","2021-03-15","5658.76","753"
"43023","2022-01-30","3474.21","5177"
"43024","2023-05-08","4617.2300000000005","3701"
"43025","2023-05-30","609.84","7626"
"43026","2023-08-30","1945.84","8456"
"43027","2021-04-09","736.77","6809"
"43028","2020-07-07","1559.78","8287"
"43029","2022-01-23","1228.57","6878"
"43030","2022-01-14","645.51","2442"
"43031","2022-12-02","466","3505"
"43032","2022-05-31","4888.7300000000005","2425"
"43033","2022-06-11","2415.95","2774"
"43034","2021-07-18","4095.9900000000002","2589"
"43035","2023-01-21","2009.8600000000001","6621"
"43036","2021-01-30","1343.51","976"
"43037","2023-10-03","4344.2300000000005","1159"
"43038","2021-03-16","2057.7999999999997","919"
"43039","2021-01-22","3415.4900000000002","2465"
"43040","2022-01-18","4418.18","8171"
"43041","2022-09-10","3538.46","1713"
"43042","2021-04-19","589.85","7758"
"43043","2021-12-28","193.08","1574"
"43044","2022-08-04","571.23","4274"
"43045","2021-11-25","1583.88","2275"
"43046","2020-01-13","3326.3600000000006","5564"
"43047","2022-08-29","2458.59","3059"
"43048","2022-05-21","2014.06","156"
"43049","2021-09-08","4434.87","3659"
"43050","2022-11-26","3819.87","4423"
"43051","2020-04-11","1797.5","5212"
"43052","2020-06-04","4596.9400000000005","3923"
"43053","2021-08-21","2149.67","1642"
"43054","2022-03-31","3816.65","543"
"43055","2022-11-29","4136.67","6067"
"43056","2020-08-29","2435.87","74"
"43057","2021-07-08","3158.8100000000004","8508"
"43058","2021-11-28","4628.08","9839"
"43059","2023-01-23","5990.08","7910"
"43060","2020-05-12","692.93","8813"
"43061","2023-07-05","1119.87","8896"
"43062","2021-08-01","1556.55","8798"
"43063","2022-05-17","1722.14","9043"
"43064","2023-05-21","4258.719999999999","1054"
"43065","2021-11-18","5669.9","4934"
"43066","2021-01-10","3793.8599999999997","6919"
"43067","2021-05-22","192.86","9438"
"43068","2022-08-12","3353.99","863"
"43069","2023-08-09","1275.94","614"
"43070","2020-11-20","3231.37","9618"
"43071","2021-11-27","1484.47","2898"
"43072","2020-11-20","5943.0199999999995","7362"
"43073","2021-04-11","3688.5400000000004","5317"
"43074","2023-07-19","2902.4700000000003","7091"
"43075","2022-02-11","936.0699999999999","16"
"43076","2022-11-14","4979.2300000000005","4386"
"43077","2023-01-29","888.08","7600"
"43078","2021-09-25","3607.43","9201"
"43079","2022-03-25","3757.3900000000003","636"
"43080","2020-07-11","6373.84","5475"
"43081","2020-12-23","548.19","5892"
"43082","2022-08-09","5802.96","3127"
"43083","2022-07-25","4828.200000000001","3203"
"43084","2020-10-27","7159.2","2312"
"43085","2020-05-12","440.92","6857"
"43086","2022-08-22","3246.1899999999996","9002"
"43087","2020-11-28","2056.31","3875"
"43088","2022-12-07","1458.78","9488"
"43089","2020-11-18","964.54","4300"
"43090","2022-10-31","3464.75","2455"
"43091","2023-10-16","1906.6599999999999","7296"
"43092","2022-01-02","2565.53","5658"
"43093","2021-04-03","4279.17","126"
"43094","2020-05-06","1998.65","2458"
"43095","2023-07-21","4040.2","6941"
"43096","2022-12-19","4242.08","1557"
"43097","2022-07-28","4852.8","3320"
"43098","2022-07-31","4943.259999999999","2591"
"43099","2021-05-24","866.91","8938"
"43100","2023-06-25","6618.68","3298"
"43101","2022-05-25","3244.8100000000004","5517"
"43102","2020-05-07","429.57","5423"
"43103","2021-11-21","3032.18","3568"
"43104","2020-08-09","2996.98","5723"
"43105","2021-03-17","1050.3","8568"
"43106","2022-11-13","580.37","1329"
"43107","2021-06-04","1128.69","322"
"43108","2021-05-30","2701.4700000000003","9561"
"43109","2022-01-01","5929.049999999999","1897"
"43110","2022-11-13","2885.43","1325"
"43111","2022-02-26","1738.97","9423"
"43112","2020-09-11","4062.2799999999997","1279"
"43113","2022-03-12","1028.94","7539"
"43114","2021-12-23","1680.9399999999998","8224"
"43115","2022-07-08","3600.58","6678"
"43116","2020-12-11","3412.65","3804"
"43117","2022-01-28","3649.38","325"
"43118","2022-09-18","1558.29","1098"
"43119","2021-12-13","4114.64","4626"
"43120","2021-06-29","2511.88","1481"
"43121","2022-09-12","1010.31","6607"
"43122","2020-01-12","130.66","2184"
"43123","2022-03-15","3561.8599999999997","7198"
"43124","2022-08-17","1060.77","5015"
"43125","2022-02-25","3151.8599999999997","3455"
"43126","2022-05-22","1545.66","1691"
"43127","2022-01-30","3191.85","4841"
"43128","2022-11-03","2911.92","5930"
"43129","2023-04-28","1083.23","9738"
"43130","2022-03-17","1787.8","4300"
"43131","2020-11-20","4748.82","4992"
"43132","2023-10-04","18.34","9371"
"43133","2022-05-20","716.54","9560"
"43134","2023-05-25","5369.25","9546"
"43135","2023-01-29","1081.42","230"
"43136","2020-09-10","1141.5","1205"
"43137","2020-08-20","433.3","4778"
"43138","2022-04-15","3098.49","314"
"43139","2020-11-23","1496.5900000000001","2025"
"43140","2022-04-14","1789.77","2803"
"43141","2021-12-25","4259.04","3984"
"43142","2022-08-09","3158.38","2407"
"43143","2022-12-06","3890.6499999999996","900"
"43144","2022-04-11","1477.16","9465"
"43145","2021-10-17","3470.89","8942"
"43146","2020-05-02","3550.3","7092"
"43147","2023-04-14","4789.94","5447"
"43148","2021-01-18","6481.34","641"
"43149","2022-01-07","5655.74","4968"
"43150","2022-11-11","2360.8","3383"
"43151","2020-09-27","2646.41","9027"
"43152","2022-03-22","220.84","4670"
"43153","2020-03-08","1890.95","4131"
"43154","2020-05-02","4611.65","1672"
"43155","2023-07-19","4945.620000000001","8849"
"43156","2023-07-22","1808.8","6842"
"43157","2020-12-31","4228.9400000000005","3855"
"43158","2020-05-03","1731.96","965"
"43159","2023-03-06","3286.02","9761"
"43160","2021-06-14","2567.8599999999997","5144"
"43161","2021-04-01","2393","8629"
"43162","2021-01-02","5366.2","3611"
"43163","2021-11-28","616.99","5887"
"43164","2020-11-07","803.95","6414"
"43165","2022-06-15","2736.36","5256"
"43166","2023-10-13","1733.44","3942"
"43167","2022-05-03","2453.95","127"
"43168","2022-05-14","1698.29","3483"
"43169","2023-05-19","925.1","4486"
"43170","2020-11-07","4353.66","3184"
"43171","2021-11-29","4138.26","4616"
"43172","2022-11-28","1218.41","9440"
"43173","2023-02-10","4564.3","383"
"43174","2023-04-05","912.35","5871"
"43175","2022-12-15","3087.0299999999997","2396"
"43176","2020-03-25","1728.43","1470"
"43177","2021-03-15","5234.5599999999995","7253"
"43178","2022-01-04","4089.98","3602"
"43179","2022-11-04","635.78","5757"
"43180","2023-08-16","1838.64","2715"
"43181","2021-01-23","1022.43","9209"
"43182","2023-10-06","3140.13","5261"
"43183","2021-11-10","3769.33","6468"
"43184","2020-11-03","1249.1999999999998","1635"
"43185","2020-08-07","7700.629999999999","3594"
"43186","2021-01-17","3874.4100000000003","2910"
"43187","2023-02-19","6485.250000000001","8012"
"43188","2023-02-06","4557.89","9238"
"43189","2021-04-07","4410.09","8298"
"43190","2020-02-20","5442.639999999999","1770"
"43191","2020-06-07","847.62","8306"
"43192","2022-04-05","5192.98","3477"
"43193","2022-10-10","5394.9400000000005","9453"
"43194","2023-02-10","1859.35","3997"
"43195","2020-12-04","3216.82","4761"
"43196","2022-03-12","1841.42","3244"
"43197","2022-12-15","3739.45","717"
"43198","2021-10-20","3784.9300000000003","2353"
"43199","2021-02-14","3690.94","9798"
"43200","2023-02-06","4697.1","2547"
"43201","2021-03-29","2348.4700000000003","8280"
"43202","2021-04-22","2245.33","7828"
"43203","2022-11-18","160.99","4394"
"43204","2020-11-19","966.26","6960"
"43205","2023-06-17","3546.79","9701"
"43206","2023-06-07","3614.5699999999997","845"
"43207","2022-06-16","1289.62","3857"
"43208","2022-05-31","6354.450000000001","497"
"43209","2022-01-03","1278.44","9667"
"43210","2021-12-18","600.27","2698"
"43211","2021-05-27","6681.57","6473"
"43212","2021-08-05","6020.79","2128"
"43213","2022-08-03","2646.5","3671"
"43214","2021-12-14","3115.72","6620"
"43215","2020-01-23","3575.9000000000005","7034"
"43216","2022-06-17","3690.29","2362"
"43217","2023-03-19","1644.5900000000001","1073"
"43218","2021-02-10","3082.05","4346"
"43219","2020-10-12","6146.09","7986"
"43220","2023-03-06","4860.28","1077"
"43221","2021-05-13","6157.030000000001","8950"
"43222","2021-12-29","2355.17","5646"
"43223","2022-12-20","3248.57","7521"
"43224","2020-10-15","1645.03","7237"
"43225","2021-11-14","4572.66","1725"
"43226","2022-12-01","2067.41","667"
"43227","2022-11-25","630.32","238"
"43228","2023-07-23","1375.96","4775"
"43229","2022-11-11","4489.89","2667"
"43230","2021-05-20","3644.04","6948"
"43231","2022-07-12","2004.3899999999999","1143"
"43232","2021-05-11","4040.85","9567"
"43233","2022-04-08","3805.34","424"
"43234","2020-05-06","1925.64","3668"
"43235","2022-02-12","1422.1599999999999","1499"
"43236","2020-12-28","5993.760000000001","8852"
"43237","2023-01-28","2624.99","1326"
"43238","2023-03-05","3519.8099999999995","5183"
"43239","2023-07-18","604.71","9452"
"43240","2020-05-21","301.98","3719"
"43241","2023-06-18","3144.72","6074"
"43242","2022-03-17","2852.99","8005"
"43243","2021-05-02","2237.69","2671"
"43244","2023-01-22","5054.8","8192"
"43245","2022-12-12","2722.32","4701"
"43246","2020-12-04","2954.19","3473"
"43247","2023-09-16","2737.5699999999997","1535"
"43248","2022-02-28","1512.52","1449"
"43249","2022-07-09","3004.63","4391"
"43250","2022-01-23","111.37","2216"
"43251","2020-08-13","5588.42","5076"
"43252","2022-05-20","1433.06","6156"
"43253","2022-08-14","1441.78","529"
"43254","2020-01-26","6547.15","2721"
"43255","2022-09-15","5063.22","4031"
"43256","2023-01-13","1275.94","1941"
"43257","2020-01-27","1496.2","6904"
"43258","2020-04-19","2097.08","6286"
"43259","2021-04-19","5709.6900000000005","3753"
"43260","2022-11-28","2160.04","9172"
"43261","2020-04-01","4935.02","6089"
"43262","2022-09-18","1156.96","9536"
"43263","2020-01-02","1164.41","9322"
"43264","2020-02-25","5606.83","934"
"43265","2021-11-30","1959.1","1230"
"43266","2022-02-10","3426.3999999999996","2917"
"43267","2021-01-12","5457.15","5723"
"43268","2023-06-27","2098.42","6491"
"43269","2020-01-06","6161.25","3976"
"43270","2022-11-08","4502.96","5197"
"43271","2021-01-23","1484.73","4308"
"43272","2023-03-13","1144.46","8549"
"43273","2020-06-05","5924.14","4468"
"43274","2022-12-30","1559.1200000000001","9430"
"43275","2021-04-25","5580.26","7554"
"43276","2020-12-17","284.5","1262"
"43277","2021-12-30","529.96","1679"
"43278","2023-05-19","3571.92","6714"
"43279","2020-06-28","4881.2","2991"
