"id_produto","nome_produto","preco","categoria_id","marca_id","fornecedor_id","data_estoque","status"
"9268","Camisa","1219.81","5","9","5","2021-01-26","Vendido"
"9269","Celular","163.3","1","3","2","2022-10-27","Vendido"
"9270","Celular","1805.93","1","3","2","2023-07-06","Vendido"
"9271","Celular","1104.02","1","2","2","2022-08-01","Vendido"
"9272","Bola de Futebol","1703.47","1","7","1","2021-08-25","Vendido"
"9273","Camisa","1671.8","3","2","3","2021-02-09","Vendido"
"9274","Camisa","1582.84","2","5","3","2022-01-20","Vendido"
"9275","Camisa","121.37","2","8","8","2023-09-06","Vendido"
"9276","Livro de Ficção","1705.53","1","10","1","2022-11-16","Estoque"
"9277","Camisa","476.07","3","8","3","2022-12-05","Vendido"
"9278","Bola de Futebol","781.56","4","10","2","2020-01-02","Vendido"
"9279","Celular","1225.98","1","1","10","2020-11-14","Vendido"
"9280","Celular","929.57","2","2","1","2023-08-21","Vendido"
"9281","Chocolate","528.76","3","2","6","2020-09-12","Vendido"
"9282","Camisa","546.27","1","10","2","2020-02-08","Vendido"
"9283","Celular","67.47","4","9","2","2020-05-21","Vendido"
"9284","Chocolate","1153.59","1","8","5","2021-12-06","Vendido"
"9285","Bola de Futebol","1236.47","4","8","10","2021-03-17","Estoque"
"9286","Camisa","67.17","2","10","3","2022-10-06","Vendido"
"9287","Livro de Ficção","1881.02","2","3","8","2022-01-14","Estoque"
"9288","Chocolate","546.16","2","2","2","2023-04-02","Estoque"
"9289","Bola de Futebol","1979.41","2","3","3","2022-11-20","Vendido"
"9290","Chocolate","901.88","4","4","3","2022-09-02","Estoque"
"9291","Livro de Ficção","842.58","5","2","10","2022-10-06","Vendido"
"9292","Livro de Ficção","156.2","2","2","7","2020-05-21","Vendido"
"9293","Bola de Futebol","72.29","2","10","2","2021-11-01","Vendido"
"9294","Chocolate","544.67","1","3","1","2021-11-07","Vendido"
"9295","Livro de Ficção","1098.72","4","2","6","2020-06-05","Estoque"
"9296","Bola de Futebol","1010.63","5","1","10","2023-08-20","Vendido"
"9297","Bola de Futebol","806.4","2","5","10","2022-11-09","Vendido"
"9298","Livro de Ficção","1961.88","2","1","1","2021-05-11","Estoque"
"9299","Bola de Futebol","1570.89","2","10","4","2020-02-02","Vendido"
"9300","Livro de Ficção","304.08","1","1","4","2022-08-17","Vendido"
"9301","Bola de Futebol","1166.25","1","3","4","2020-01-09","Estoque"
"9302","Celular","1282.36","1","2","1","2020-01-06","Estoque"
"9303","Camisa","542.72","1","2","3","2020-01-27","Vendido"
"9304","Celular","1230.92","4","4","1","2022-08-25","Estoque"
"9305","Chocolate","1315.09","5","4","1","2021-12-25","Vendido"
"9306","Celular","1273.67","2","1","9","2022-02-12","Vendido"
"9307","Bola de Futebol","219.5","1","6","3","2022-11-30","Vendido"
"9308","Livro de Ficção","1915.96","2","2","1","2023-01-04","Vendido"
"9309","Livro de Ficção","1395.74","4","4","2","2021-01-19","Estoque"
"9310","Camisa","644.08","2","2","9","2022-08-08","Vendido"
"9311","Celular","1739.95","4","3","6","2020-01-27","Estoque"
"9312","Livro de Ficção","1251.09","4","6","3","2022-05-14","Estoque"
"9313","Livro de Ficção","70.33","3","6","5","2022-07-07","Vendido"
"9314","Camisa","472.58","1","1","3","2021-04-07","Vendido"
"9315","Chocolate","1374.8","4","4","1","2022-02-24","Vendido"
"9316","Camisa","1005.65","3","1","3","2023-06-10","Vendido"
"9317","Chocolate","735.09","2","8","1","2022-07-30","Vendido"
"9318","Bola de Futebol","1071.01","1","1","1","2020-04-07","Vendido"
"9319","Chocolate","489.92","1","8","5","2020-11-18","Vendido"
"9320","Bola de Futebol","73.96","1","1","6","2022-10-30","Estoque"
"9321","Celular","1713.61","4","4","1","2023-02-18","Estoque"
"9322","Bola de Futebol","1365.28","5","2","1","2020-05-12","Vendido"
"9323","Livro de Ficção","1890.95","1","9","10","2022-11-21","Vendido"
"9324","Livro de Ficção","916.89","2","4","3","2022-12-27","Vendido"
"9325","Celular","114.87","4","3","7","2023-02-24","Estoque"
"9326","Livro de Ficção","1138.15","1","2","10","2020-11-10","Vendido"
"9327","Celular","1297.36","5","4","5","2021-04-29","Estoque"
"9328","Celular","365.66","1","2","3","2023-10-29","Vendido"
"9329","Livro de Ficção","1255.27","5","2","5","2022-03-21","Vendido"
"9330","Celular","1693.56","1","5","2","2021-03-01","Vendido"
"9331","Camisa","908.64","5","6","4","2022-01-28","Vendido"
"9332","Chocolate","782.01","2","4","1","2022-01-03","Vendido"
"9333","Chocolate","716.54","2","7","2","2020-07-24","Vendido"
"9334","Celular","428.65","1","2","2","2022-01-03","Vendido"
"9335","Chocolate","1831.52","3","6","8","2021-10-21","Vendido"
"9336","Camisa","1580.84","1","8","8","2020-11-27","Estoque"
"9337","Livro de Ficção","1203.09","3","6","1","2022-12-10","Vendido"
"9338","Livro de Ficção","1030.48","4","8","2","2022-08-06","Estoque"
"9339","Camisa","1404.14","2","2","4","2022-01-30","Vendido"
"9340","Camisa","1314.21","4","2","1","2021-01-16","Vendido"
"9341","Bola de Futebol","544.51","3","3","2","2023-04-22","Vendido"
"9342","Celular","48.2","3","3","4","2021-10-09","Vendido"
"9343","Chocolate","1462.58","4","3","8","2023-01-09","Vendido"
"9344","Livro de Ficção","668.42","1","1","1","2023-03-27","Vendido"
"9345","Bola de Futebol","1200.26","2","2","2","2020-07-20","Vendido"
"9346","Chocolate","118.86","2","4","2","2020-02-07","Vendido"
"9347","Celular","1957.64","5","8","6","2020-09-04","Vendido"
"9348","Camisa","1454.46","2","10","2","2023-04-15","Estoque"
"9349","Camisa","952.25","1","3","6","2022-11-29","Vendido"
"9350","Celular","495.37","1","3","2","2023-03-06","Vendido"
"9351","Bola de Futebol","1696.28","3","1","1","2021-11-07","Vendido"
"9352","Camisa","569.49","1","5","2","2022-02-20","Vendido"
"9353","Celular","1940.04","1","1","5","2022-06-07","Estoque"
"9354","Livro de Ficção","1740.78","5","3","6","2022-12-14","Vendido"
"9355","Celular","504.64","5","1","9","2021-09-18","Estoque"
"9356","Chocolate","194.94","2","1","2","2020-01-24","Estoque"
"9357","Chocolate","42.38","1","9","7","2021-11-02","Vendido"
"9358","Celular","601.42","3","2","4","2022-01-22","Vendido"
"9359","Camisa","1547.8","5","1","10","2023-09-10","Estoque"
"9360","Chocolate","1352.78","1","2","1","2020-11-26","Estoque"
"9361","Chocolate","720.36","5","10","10","2022-02-19","Vendido"
"9362","Chocolate","945.96","5","8","4","2022-11-16","Estoque"
"9363","Bola de Futebol","880.21","5","1","8","2021-09-26","Vendido"
"9364","Camisa","304.53","4","10","1","2022-02-01","Vendido"
"9365","Camisa","145.51","1","2","1","2021-10-27","Vendido"
"9366","Bola de Futebol","16.53","1","6","2","2022-08-17","Vendido"
"9367","Celular","306.06","5","4","2","2020-01-28","Vendido"
"9368","Celular","1441.47","2","1","2","2021-01-31","Vendido"
"9369","Livro de Ficção","445.34","2","4","2","2021-05-25","Vendido"
"9370","Livro de Ficção","1486.51","1","1","3","2020-03-01","Vendido"
"9371","Celular","806.18","3","9","7","2021-06-13","Vendido"
"9372","Camisa","1397.16","5","1","10","2020-11-28","Vendido"
"9373","Celular","1623.43","1","1","5","2022-05-07","Vendido"
"9374","Livro de Ficção","1266.16","2","7","4","2022-09-22","Vendido"
"9375","Camisa","17.53","5","3","3","2020-05-05","Vendido"
"9376","Chocolate","1919.71","4","1","9","2023-05-30","Vendido"
"9377","Chocolate","1795.83","4","3","6","2023-04-15","Vendido"
"9378","Camisa","106.41","3","9","4","2023-06-13","Vendido"
"9379","Chocolate","597","1","9","9","2021-02-28","Vendido"
"9380","Celular","131.39","1","1","1","2023-09-09","Vendido"
"9381","Chocolate","1439.1","4","4","8","2020-07-09","Vendido"
"9382","Camisa","296.29","3","1","1","2021-03-19","Vendido"
"9383","Celular","1458.12","2","1","2","2021-04-04","Estoque"
"9384","Celular","517.03","4","1","9","2020-04-03","Vendido"
"9385","Bola de Futebol","1963.42","1","1","1","2022-01-18","Vendido"
"9386","Bola de Futebol","435.53","5","7","2","2023-05-16","Vendido"
"9387","Celular","376.18","4","1","6","2020-03-25","Vendido"
"9388","Camisa","694.36","3","3","4","2022-11-29","Vendido"
"9389","Chocolate","765.38","5","7","3","2021-11-30","Vendido"
"9390","Bola de Futebol","669.67","5","6","9","2022-11-03","Estoque"
"9391","Livro de Ficção","306.84","1","1","4","2022-03-11","Vendido"
"9392","Chocolate","1534.93","5","4","5","2023-03-21","Vendido"
"9393","Bola de Futebol","1104.38","4","3","3","2021-12-31","Vendido"
"9394","Camisa","507.24","3","3","1","2021-06-29","Vendido"
"9395","Bola de Futebol","93.55","5","10","2","2021-10-11","Vendido"
"9396","Bola de Futebol","1566.1","2","8","3","2020-07-21","Vendido"
"9397","Camisa","1918.91","3","1","2","2022-05-04","Vendido"
"9398","Livro de Ficção","644.86","5","1","1","2022-01-06","Vendido"
"9399","Chocolate","1567.74","5","10","1","2022-12-13","Vendido"
"9400","Chocolate","503.27","2","1","1","2021-04-13","Vendido"
"9401","Camisa","1327.52","5","3","3","2022-07-04","Vendido"
"9402","Chocolate","1313.14","2","1","2","2022-03-18","Vendido"
"9403","Chocolate","625.69","3","4","1","2021-12-15","Vendido"
"9404","Camisa","796.47","3","2","6","2020-03-22","Vendido"
"9405","Camisa","1601.89","4","5","1","2020-01-09","Vendido"
"9406","Bola de Futebol","891.67","5","1","4","2020-10-03","Vendido"
"9407","Chocolate","146.99","3","7","6","2022-10-12","Estoque"
"9408","Livro de Ficção","1698.19","1","2","4","2021-10-18","Vendido"
"9409","Livro de Ficção","1496.04","2","1","5","2020-02-16","Vendido"
"9410","Camisa","635.89","2","8","2","2020-12-19","Estoque"
"9411","Chocolate","673.31","2","5","6","2022-05-18","Vendido"
"9412","Livro de Ficção","360.9","3","6","3","2023-10-20","Vendido"
"9413","Camisa","946.5","2","2","1","2022-11-19","Vendido"
"9414","Chocolate","1953.03","3","7","9","2023-05-25","Vendido"
"9415","Livro de Ficção","571.69","3","2","2","2023-07-16","Estoque"
"9416","Chocolate","260.74","1","6","1","2020-11-29","Vendido"
"9417","Livro de Ficção","599.48","1","8","1","2022-11-12","Vendido"
"9418","Chocolate","476.78","5","2","4","2022-08-03","Vendido"
"9419","Celular","355.63","2","2","3","2023-06-09","Vendido"
"9420","Camisa","1314.88","3","2","1","2022-12-15","Estoque"
"9421","Chocolate","1527.7","1","8","2","2023-04-22","Vendido"
"9422","Livro de Ficção","794.2","2","3","5","2021-07-21","Vendido"
"9423","Chocolate","554.37","5","1","5","2021-03-09","Vendido"
"9424","Camisa","10.58","1","7","1","2020-01-15","Estoque"
"9425","Camisa","514.18","2","5","3","2022-06-18","Vendido"
"9426","Chocolate","1881.12","1","1","2","2022-11-21","Estoque"
"9427","Celular","218.4","1","5","7","2023-01-02","Vendido"
"9428","Chocolate","128.01","2","6","1","2022-08-23","Vendido"
"9429","Chocolate","815.62","5","10","2","2022-12-26","Vendido"
"9430","Livro de Ficção","568.56","2","7","3","2022-11-26","Vendido"
"9431","Camisa","471.33","2","3","5","2021-01-12","Vendido"
"9432","Celular","1277.14","2","9","2","2022-05-08","Vendido"
"9433","Camisa","870.87","2","1","4","2021-03-19","Vendido"
"9434","Bola de Futebol","1895.77","3","1","3","2020-05-07","Estoque"
"9435","Camisa","744.75","2","6","1","2021-12-16","Vendido"
"9436","Celular","1812.21","2","8","10","2021-07-22","Vendido"
"9437","Livro de Ficção","1073.94","4","5","5","2021-05-27","Vendido"
"9438","Celular","648.64","2","1","2","2021-01-10","Estoque"
"9439","Chocolate","1192.65","2","4","1","2022-10-12","Vendido"
"9440","Chocolate","332.36","5","1","4","2020-11-29","Vendido"
"9441","Camisa","1134.85","5","1","5","2021-03-21","Estoque"
"9442","Camisa","1414.12","1","9","4","2020-02-18","Vendido"
"9443","Livro de Ficção","19.48","5","3","10","2020-11-04","Estoque"
"9444","Camisa","586.47","3","1","3","2020-01-01","Vendido"
"9445","Livro de Ficção","107.22","1","6","2","2021-11-22","Vendido"
"9446","Livro de Ficção","706.96","2","3","1","2022-11-14","Vendido"
"9447","Chocolate","493.31","2","6","2","2021-11-02","Vendido"
"9448","Celular","294.75","5","3","6","2021-06-24","Vendido"
"9449","Livro de Ficção","1206.9","1","1","4","2020-03-27","Estoque"
"9450","Celular","72.15","4","3","2","2023-07-26","Vendido"
"9451","Chocolate","611.7","1","5","10","2023-01-14","Vendido"
"9452","Celular","1099.06","2","6","3","2022-05-02","Estoque"
"9453","Livro de Ficção","1045.35","5","1","7","2023-01-10","Vendido"
"9454","Chocolate","1482.84","2","7","8","2022-04-23","Vendido"
"9455","Livro de Ficção","161.93","1","3","2","2020-07-14","Vendido"
"9456","Bola de Futebol","558.86","1","5","9","2023-03-31","Vendido"
"9457","Bola de Futebol","1071.98","3","4","1","2022-09-17","Vendido"
"9458","Celular","485.87","2","3","5","2022-04-28","Vendido"
"9459","Chocolate","1294.94","5","8","10","2021-06-16","Vendido"
"9460","Camisa","125.29","3","9","3","2022-03-28","Vendido"
"9461","Celular","17.12","3","1","8","2020-10-18","Vendido"
"9462","Bola de Futebol","180.96","2","1","3","2020-05-28","Vendido"
"9463","Chocolate","1698.91","2","1","9","2022-08-30","Estoque"
"9464","Bola de Futebol","106.95","3","2","4","2020-03-21","Vendido"
"9465","Camisa","719.65","5","3","1","2022-12-03","Vendido"
"9466","Bola de Futebol","1620.96","5","1","4","2022-12-19","Estoque"
"9467","Livro de Ficção","549.61","2","3","3","2023-04-02","Vendido"
"9468","Bola de Futebol","1370.75","3","1","1","2022-12-30","Estoque"
"9469","Bola de Futebol","476.38","1","3","4","2022-01-10","Estoque"
"9470","Celular","760.22","1","1","3","2023-09-10","Vendido"
"9471","Livro de Ficção","371.76","4","3","5","2020-05-12","Vendido"
"9472","Celular","625.27","3","8","2","2022-11-22","Vendido"
"9473","Bola de Futebol","272.83","5","3","2","2021-12-12","Vendido"
"9474","Chocolate","1423.03","5","1","4","2023-04-28","Estoque"
"9475","Celular","1401.48","5","4","2","2021-04-26","Estoque"
"9476","Camisa","131.25","1","3","3","2021-11-12","Vendido"
"9477","Celular","1618.7","5","3","6","2022-11-19","Vendido"
"9478","Camisa","1050.87","2","2","1","2022-12-16","Vendido"
"9479","Chocolate","1980.43","3","10","5","2021-12-07","Vendido"
"9480","Bola de Futebol","511.92","1","6","9","2023-04-08","Vendido"
"9481","Bola de Futebol","620.67","5","10","1","2020-10-31","Estoque"
"9482","Chocolate","1612.76","3","4","2","2022-08-13","Vendido"
"9483","Livro de Ficção","1213.48","1","3","7","2022-04-21","Vendido"
"9484","Celular","468.92","1","1","9","2022-03-05","Vendido"
"9485","Celular","960.63","4","10","2","2020-05-11","Vendido"
"9486","Livro de Ficção","322.73","1","1","3","2021-07-08","Vendido"
"9487","Bola de Futebol","511.54","3","2","1","2023-05-30","Vendido"
"9488","Livro de Ficção","1326.86","1","1","5","2021-09-14","Vendido"
"9489","Chocolate","492.99","1","1","3","2022-11-07","Vendido"
"9490","Livro de Ficção","845.85","2","7","1","2021-09-16","Vendido"
"9491","Bola de Futebol","1138.69","1","2","1","2021-06-23","Vendido"
"9492","Camisa","1087.79","5","1","8","2023-06-07","Vendido"
"9493","Celular","171.55","2","10","8","2021-12-03","Vendido"
"9494","Chocolate","404.13","1","5","6","2020-12-24","Vendido"
"9495","Celular","507.14","1","3","5","2022-06-19","Vendido"
"9496","Livro de Ficção","786.36","3","8","2","2021-12-11","Vendido"
"9497","Chocolate","589.97","4","1","3","2020-10-03","Vendido"
"9498","Bola de Futebol","557.64","1","1","8","2020-11-28","Vendido"
"9499","Camisa","1265.35","2","3","1","2020-05-02","Vendido"
"9500","Livro de Ficção","785.24","5","6","5","2023-03-11","Vendido"
"9501","Camisa","1048.58","5","10","8","2022-05-08","Vendido"
"9502","Chocolate","737.82","5","1","9","2023-10-30","Vendido"
"9503","Livro de Ficção","1695.82","4","8","1","2020-12-10","Vendido"
"9504","Celular","231.73","4","4","8","2021-11-18","Vendido"
"9505","Celular","1661.45","3","3","9","2023-01-15","Estoque"
"9506","Camisa","968.45","3","9","6","2021-02-14","Estoque"
"9507","Camisa","1457.3","2","8","4","2021-06-25","Estoque"
"9508","Chocolate","1757.22","5","3","2","2022-08-25","Vendido"
"9509","Livro de Ficção","290.89","1","2","7","2020-12-11","Vendido"
"9510","Chocolate","1744.4","2","3","2","2023-10-13","Estoque"
"9511","Camisa","1332.53","1","8","2","2021-12-29","Vendido"
"9512","Chocolate","1929.51","2","9","3","2021-01-27","Vendido"
"9513","Chocolate","1566.99","1","3","10","2022-11-29","Vendido"
"9514","Livro de Ficção","717.42","5","9","5","2021-11-30","Estoque"
"9515","Chocolate","1346.4","2","2","2","2022-08-28","Vendido"
"9516","Camisa","1297.79","2","8","6","2020-01-09","Vendido"
"9517","Chocolate","788.59","1","9","1","2022-11-10","Vendido"
"9518","Bola de Futebol","297.49","4","2","3","2022-11-09","Vendido"
"9519","Celular","901.48","1","5","7","2023-03-04","Estoque"
"9520","Livro de Ficção","1593.86","2","10","7","2022-06-21","Vendido"
"9521","Livro de Ficção","661.26","5","9","6","2021-06-03","Estoque"
"9522","Bola de Futebol","1880.7","2","1","2","2020-04-07","Vendido"
"9523","Camisa","1545.79","2","10","1","2023-07-25","Vendido"
"9524","Celular","1336.87","3","5","3","2021-06-20","Vendido"
"9525","Livro de Ficção","1936.15","2","5","2","2022-01-16","Vendido"
"9526","Livro de Ficção","1101.19","5","1","1","2023-01-30","Estoque"
"9527","Celular","874.59","4","2","10","2021-01-24","Vendido"
"9528","Camisa","473.16","2","3","5","2020-12-12","Vendido"
"9529","Bola de Futebol","1081.42","2","5","5","2022-11-08","Vendido"
"9530","Chocolate","1223.58","5","3","1","2022-01-15","Vendido"
"9531","Camisa","1180.58","2","8","4","2023-08-24","Estoque"
"9532","Bola de Futebol","910.88","2","2","5","2021-09-01","Vendido"
"9533","Bola de Futebol","815.13","3","1","3","2021-01-18","Vendido"
"9534","Camisa","1409.2","4","10","1","2022-05-31","Vendido"
"9535","Celular","596.76","1","2","4","2021-07-01","Vendido"
"9536","Livro de Ficção","986.43","1","9","3","2022-02-27","Estoque"
"9537","Bola de Futebol","1550.69","2","8","4","2022-03-14","Vendido"
"9538","Celular","1827.73","1","5","10","2023-07-28","Vendido"
"9539","Camisa","953.37","2","6","6","2022-04-20","Estoque"
"9540","Camisa","1028.3","1","2","3","2022-06-13","Vendido"
"9541","Camisa","1017.73","2","10","8","2022-07-23","Vendido"
"9542","Livro de Ficção","756.14","4","8","4","2022-10-04","Vendido"
"9543","Celular","41.38","1","7","3","2022-07-13","Vendido"
"9544","Bola de Futebol","1776.73","3","1","4","2022-03-06","Vendido"
"9545","Camisa","955.16","2","10","6","2022-08-14","Vendido"
"9546","Livro de Ficção","1013.37","5","1","1","2020-10-28","Vendido"
"9547","Bola de Futebol","375.94","2","2","2","2022-02-22","Estoque"
"9548","Livro de Ficção","847.53","3","7","2","2020-12-08","Vendido"
"9549","Livro de Ficção","568.05","3","8","1","2022-10-01","Vendido"
"9550","Bola de Futebol","1614.77","1","10","3","2023-01-16","Vendido"
"9551","Celular","807.92","2","5","3","2022-05-21","Vendido"
"9552","Bola de Futebol","1339.52","3","1","3","2021-07-14","Vendido"
"9553","Bola de Futebol","1354.99","4","6","7","2021-02-25","Vendido"
"9554","Chocolate","1890.86","3","2","6","2021-12-05","Vendido"
"9555","Chocolate","1627.61","2","6","1","2022-01-31","Vendido"
"9556","Chocolate","105.86","2","9","3","2020-01-11","Vendido"
"9557","Celular","803.38","1","3","8","2022-11-09","Estoque"
"9558","Camisa","819.53","2","1","1","2022-10-05","Vendido"
"9559","Chocolate","1353.43","5","2","2","2022-08-17","Estoque"
"9560","Chocolate","217.29","2","3","9","2021-08-06","Estoque"
"9561","Chocolate","917.61","5","10","2","2021-03-16","Vendido"
"9562","Celular","224.95","2","8","2","2022-12-18","Vendido"
"9563","Chocolate","975.63","3","1","1","2021-10-18","Vendido"
"9564","Chocolate","739.45","2","1","4","2022-10-05","Estoque"
"9565","Bola de Futebol","985.33","1","4","2","2022-06-11","Vendido"
"9566","Bola de Futebol","14.29","1","3","5","2023-09-17","Vendido"
"9567","Camisa","1657.88","4","3","8","2023-10-24","Vendido"
"9568","Livro de Ficção","159.36","5","4","1","2021-10-28","Vendido"
"9569","Camisa","1820.5","5","1","1","2021-03-17","Vendido"
"9570","Chocolate","1280.33","2","3","1","2022-12-15","Vendido"
"9571","Celular","1865.39","5","10","4","2021-10-15","Vendido"
"9572","Chocolate","1092.44","1","2","1","2021-04-03","Vendido"
"9573","Celular","1917.31","1","3","4","2021-11-05","Vendido"
"9574","Livro de Ficção","1015.28","5","10","2","2020-01-08","Vendido"
"9575","Bola de Futebol","1879.2","2","2","2","2021-08-05","Vendido"
"9576","Camisa","786.83","4","1","2","2021-07-05","Vendido"
"9577","Celular","927.06","4","1","3","2020-12-12","Vendido"
"9578","Bola de Futebol","1887.31","2","2","1","2022-03-26","Vendido"
"9579","Livro de Ficção","1480.14","2","4","2","2020-04-20","Vendido"
"9580","Livro de Ficção","1266.49","1","6","7","2023-04-11","Vendido"
"9581","Livro de Ficção","1439.4","4","5","4","2023-05-12","Vendido"
"9582","Livro de Ficção","1427.21","4","1","1","2022-07-05","Vendido"
"9583","Livro de Ficção","1464.43","1","1","3","2021-11-19","Vendido"
"9584","Celular","744.84","1","9","10","2023-02-01","Vendido"
"9585","Celular","1302.63","4","9","9","2023-10-22","Vendido"
"9586","Celular","203.77","1","6","1","2023-07-12","Vendido"
"9587","Camisa","1816.08","1","9","1","2020-07-20","Vendido"
"9588","Chocolate","1689.46","3","1","8","2022-07-23","Vendido"
"9589","Chocolate","1990.23","3","7","4","2023-05-08","Vendido"
"9590","Bola de Futebol","1626.43","5","2","3","2020-10-06","Estoque"
"9591","Bola de Futebol","943.44","1","4","7","2020-10-01","Vendido"
"9592","Bola de Futebol","986.09","2","4","9","2020-11-17","Estoque"
"9593","Camisa","1522.07","1","3","6","2020-05-15","Vendido"
"9594","Chocolate","402.83","3","1","6","2022-11-24","Vendido"
"9595","Chocolate","214.81","3","8","4","2022-08-25","Vendido"
"9596","Camisa","1178.35","5","6","2","2023-09-21","Vendido"
"9597","Celular","664.41","1","4","2","2022-01-19","Vendido"
"9598","Celular","307.55","1","4","6","2022-05-16","Vendido"
"9599","Chocolate","474.32","1","1","3","2022-03-30","Vendido"
"9600","Celular","1277.55","3","2","1","2021-03-23","Vendido"
"9601","Bola de Futebol","1686.28","1","5","1","2023-06-23","Vendido"
"9602","Livro de Ficção","1743.8","5","1","2","2022-12-06","Estoque"
"9603","Bola de Futebol","1766.58","2","5","2","2022-02-27","Vendido"
"9604","Bola de Futebol","370.99","2","7","9","2022-04-05","Vendido"
"9605","Celular","453.17","2","5","6","2022-03-19","Vendido"
"9606","Livro de Ficção","172.92","4","8","2","2022-01-15","Vendido"
"9607","Livro de Ficção","1608.95","2","1","9","2020-12-26","Vendido"
"9608","Camisa","1300.77","3","3","8","2022-11-07","Vendido"
"9609","Camisa","289.72","4","7","9","2021-07-15","Vendido"
"9610","Livro de Ficção","1129.07","4","2","10","2022-07-12","Vendido"
"9611","Bola de Futebol","1644.7","2","4","9","2022-11-16","Vendido"
"9612","Chocolate","925.91","2","5","4","2023-08-22","Estoque"
"9613","Camisa","243.94","1","1","7","2023-01-06","Estoque"
"9614","Camisa","1386.41","4","6","9","2020-01-17","Estoque"
"9615","Bola de Futebol","778.27","5","3","7","2022-02-18","Vendido"
"9616","Celular","1929.88","3","10","1","2022-01-20","Vendido"
"9617","Camisa","1813","1","2","8","2023-04-05","Estoque"
"9618","Livro de Ficção","722.43","2","5","5","2021-03-29","Vendido"
"9619","Chocolate","1548.01","1","7","1","2022-04-23","Vendido"
"9620","Camisa","1327.87","2","1","8","2022-12-14","Vendido"
"9621","Celular","192.17","4","2","4","2023-05-31","Vendido"
"9622","Chocolate","845.98","1","5","10","2023-01-31","Vendido"
"9623","Chocolate","1856.02","1","9","2","2023-07-25","Vendido"
"9624","Livro de Ficção","1580.17","2","1","3","2022-06-02","Vendido"
"9625","Celular","1951.12","2","1","1","2022-11-23","Estoque"
"9626","Livro de Ficção","965.16","3","6","1","2022-01-10","Estoque"
"9627","Camisa","960.73","1","5","7","2023-05-20","Estoque"
"9628","Chocolate","1718.31","2","7","7","2021-11-25","Vendido"
"9629","Chocolate","1035.59","5","1","10","2020-03-25","Vendido"
"9630","Bola de Futebol","956.31","2","2","3","2020-01-20","Estoque"
"9631","Celular","848.09","1","2","4","2022-06-17","Vendido"
"9632","Bola de Futebol","436.47","2","4","2","2023-09-17","Vendido"
"9633","Celular","1751.48","1","3","2","2023-03-27","Estoque"
"9634","Chocolate","1883.04","5","1","5","2022-12-23","Vendido"
"9635","Camisa","1009.07","3","2","10","2021-01-23","Vendido"
"9636","Bola de Futebol","308.85","4","8","2","2023-10-09","Vendido"
"9637","Camisa","1022.65","2","6","1","2021-09-27","Vendido"
"9638","Chocolate","142.86","5","3","1","2021-12-14","Estoque"
"9639","Camisa","1418.52","2","2","2","2021-09-30","Vendido"
"9640","Camisa","977.88","2","1","2","2023-07-14","Vendido"
"9641","Camisa","218.03","1","10","5","2020-05-09","Vendido"
"9642","Camisa","1689.94","5","1","10","2020-07-28","Vendido"
"9643","Bola de Futebol","551.23","2","10","6","2022-12-09","Vendido"
"9644","Camisa","344.82","1","5","1","2022-11-02","Vendido"
"9645","Livro de Ficção","1158","3","5","3","2020-12-19","Estoque"
"9646","Bola de Futebol","1828.5","3","5","2","2022-08-20","Estoque"
"9647","Celular","531.57","2","4","5","2020-04-27","Vendido"
"9648","Livro de Ficção","843.05","4","4","4","2022-01-05","Vendido"
"9649","Bola de Futebol","1757.61","2","8","4","2023-05-28","Vendido"
"9650","Bola de Futebol","1158.04","3","2","4","2020-01-21","Vendido"
"9651","Chocolate","905.24","1","1","9","2022-01-20","Vendido"
"9652","Livro de Ficção","64.59","1","6","6","2022-11-13","Vendido"
"9653","Bola de Futebol","1499.9","3","2","4","2021-04-12","Vendido"
"9654","Camisa","101.39","5","9","4","2022-05-08","Estoque"
"9655","Livro de Ficção","555.06","2","10","4","2021-11-04","Vendido"
"9656","Bola de Futebol","143.57","3","1","10","2020-12-12","Estoque"
"9657","Chocolate","745.28","5","8","2","2022-01-20","Vendido"
"9658","Bola de Futebol","1540.38","5","3","8","2021-07-03","Estoque"
"9659","Camisa","1660.99","4","1","4","2023-10-04","Estoque"
"9660","Camisa","672","3","1","10","2020-08-26","Vendido"
"9661","Celular","1552.36","1","3","1","2022-11-21","Vendido"
"9662","Bola de Futebol","959.14","1","1","1","2020-04-18","Vendido"
"9663","Bola de Futebol","669.69","3","10","1","2023-04-17","Estoque"
"9664","Livro de Ficção","1257.25","2","3","4","2022-02-01","Vendido"
"9665","Chocolate","1371.19","1","3","2","2022-11-04","Vendido"
"9666","Livro de Ficção","1881.97","3","2","1","2020-01-27","Estoque"
"9667","Camisa","273.21","2","1","10","2022-09-26","Estoque"
"9668","Livro de Ficção","1846.91","4","1","7","2021-10-12","Vendido"
"9669","Celular","920.94","2","1","7","2020-01-10","Vendido"
"9670","Camisa","626.89","2","5","1","2020-03-11","Estoque"
"9671","Chocolate","1919.01","1","1","4","2022-12-04","Vendido"
"9672","Livro de Ficção","1799.47","5","1","2","2020-10-20","Vendido"
"9673","Bola de Futebol","311.35","3","6","10","2023-01-05","Estoque"
"9674","Bola de Futebol","272.06","4","2","1","2020-06-01","Vendido"
"9675","Livro de Ficção","1419.85","5","3","3","2021-10-30","Vendido"
"9676","Celular","1888.26","2","1","3","2022-07-27","Vendido"
"9677","Bola de Futebol","1276.33","2","1","9","2020-01-19","Vendido"
