"venda_id","produto_id"
"34281","9575"
"34282","3081"
"34282","3717"
"34283","3118"
"34283","2407"
"34283","8678"
"34283","9746"
"34284","8288"
"34284","173"
"34284","1816"
"34285","8736"
"34285","1032"
"34285","3704"
"34286","7863"
"34286","4288"
"34286","39"
"34287","3093"
"34287","242"
"34287","1202"
"34288","9782"
"34288","4323"
"34288","7167"
"34289","2973"
"34289","7780"
"34289","4765"
"34290","5453"
"34291","3138"
"34291","8392"
"34291","693"
"34291","926"
"34291","1606"
"34292","6523"
"34292","1990"
"34292","7863"
"34293","2701"
"34293","5751"
"34293","6222"
"34293","5375"
"34293","3926"
"34294","1676"
"34294","6128"
"34294","2416"
"34295","9429"
"34295","5482"
"34295","9628"
"34295","6710"
"34296","4652"
"34296","2589"
"34297","5366"
"34297","8209"
"34297","8213"
"34297","9963"
"34298","3620"
"34299","785"
"34299","3089"
"34299","5757"
"34299","9641"
"34300","6851"
"34300","9619"
"34300","9867"
"34301","1487"
"34302","1498"
"34303","3675"
"34303","4930"
"34304","1325"
"34304","4781"
"34304","2351"
"34304","2016"
"34305","6588"
"34305","3035"
"34305","2496"
"34306","4049"
"34306","1288"
"34307","2508"
"34308","4833"
"34308","8816"
"34309","4015"
"34309","5025"
"34310","9595"
"34310","3035"
"34310","7492"
"34310","3129"
"34311","7986"
"34311","8849"
"34311","8581"
"34312","5463"
"34312","3424"
"34312","2335"
"34312","1574"
"34313","8389"
"34314","3508"
"34314","9910"
"34314","6135"
"34314","3747"
"34315","1748"
"34315","1936"
"34315","5760"
"34315","7062"
"34316","5900"
"34316","2581"
"34316","7745"
"34317","403"
"34317","7999"
"34317","8017"
"34317","5415"
"34317","7436"
"34318","7651"
"34318","1350"
"34318","268"
"34319","6009"
"34319","3700"
"34319","4269"
"34319","2632"
"34320","1489"
"34320","6019"
"34320","4626"
"34321","4551"
"34321","7601"
"34322","5076"
"34322","8968"
"34322","359"
"34322","9111"
"34322","6290"
"34323","1939"
"34323","2245"
"34323","2930"
"34323","990"
"34323","1644"
"34324","531"
"34324","9500"
"34324","6132"
"34325","288"
"34325","9636"
"34325","2392"
"34325","422"
"34326","5466"
"34326","8196"
"34326","7379"
"34326","938"
"34326","8371"
"34327","7828"
"34327","7526"
"34327","8305"
"34327","4349"
"34328","3772"
"34328","511"
"34328","5964"
"34329","8685"
"34329","6398"
"34329","5270"
"34329","3454"
"34330","3055"
"34330","9803"
"34330","2709"
"34331","5569"
"34331","5588"
"34331","5662"
"34331","4411"
"34332","8789"
"34332","2526"
"34332","7136"
"34332","2922"
"34332","3210"
"34333","6229"
"34334","3678"
"34334","9496"
"34334","5237"
"34334","7988"
"34335","8963"
"34335","7100"
"34336","3995"
"34336","6656"
"34336","484"
"34337","4939"
"34337","8888"
"34337","7448"
"34337","6147"
"34338","6458"
"34338","5822"
"34339","6347"
"34340","9641"
"34340","6621"
"34340","7665"
"34340","4270"
"34341","3069"
"34342","7397"
"34342","4992"
"34343","8882"
"34343","9894"
"34343","9734"
"34344","5264"
"34345","6530"
"34345","7027"
"34345","6894"
"34345","9476"
"34346","8768"
"34346","9748"
"34346","6023"
"34346","486"
"34347","1840"
"34347","1151"
"34348","3993"
"34349","7059"
"34349","4238"
"34349","972"
"34349","8840"
"34349","1723"
"34350","4964"
"34351","4161"
"34351","7789"
"34351","9899"
"34352","3460"
"34353","2457"
"34353","6172"
"34353","1344"
"34353","9570"
"34354","7267"
"34355","5519"
"34356","9281"
"34356","6157"
"34357","7573"
"34357","5024"
"34357","6919"
"34357","671"
"34358","506"
"34358","7951"
"34358","4120"
"34358","9601"
"34358","1682"
"34359","2406"
"34359","5081"
"34359","8719"
"34359","6334"
"34359","1037"
"34360","161"
"34360","3566"
"34361","2215"
"34361","4312"
"34361","9724"
"34362","6273"
"34362","5839"
"34362","8611"
"34362","6278"
"34363","502"
"34363","6201"
"34363","2011"
"34364","9223"
"34364","3699"
"34364","2340"
"34364","8401"
"34365","2444"
"34366","2019"
"34366","6525"
"34366","2751"
"34366","3061"
"34367","3732"
"34367","6980"
"34368","2803"
"34368","6781"
"34368","8396"
"34368","9682"
"34368","8911"
"34369","7430"
"34369","2197"
"34370","8494"
"34370","5394"
"34370","7380"
"34370","106"
"34370","4915"
"34371","271"
"34371","2490"
"34371","8266"
"34372","7716"
"34373","1787"
"34373","3814"
"34373","6349"
"34374","7239"
"34375","7508"
"34375","359"
"34375","3190"
"34376","1319"
"34376","5133"
"34376","5434"
"34376","2243"
"34376","1122"
"34377","1238"
"34377","703"
"34377","5622"
"34377","6381"
"34378","7451"
"34379","3912"
"34379","2868"
"34379","3198"
"34379","8983"
"34379","8332"
"34380","1602"
"34380","7176"
"34380","7195"
"34381","2679"
"34381","520"
"34382","9405"
"34382","7027"
"34382","8826"
"34382","7235"
"34383","1218"
"34384","3529"
"34384","9541"
"34384","2235"
"34384","1923"
"34384","6075"
"34385","5040"
"34385","2862"
"34385","2799"
"34386","6388"
"34386","6795"
"34386","1454"
"34387","4460"
"34387","7688"
"34387","8999"
"34387","7241"
"34388","5914"
"34388","2161"
"34389","1434"
"34389","2787"
"34389","2801"
"34389","5685"
"34390","618"
"34390","1171"
"34391","5604"
"34391","5788"
"34392","814"
"34392","8167"
"34392","5869"
"34392","6196"
"34392","1051"
"34393","9341"
"34393","1878"
"34393","7246"
"34393","1807"
"34393","3464"
"34394","5623"
"34394","3754"
"34394","4859"
"34394","8400"
"34394","349"
"34395","8164"
"34395","7622"
"34396","7151"
"34396","6466"
"34396","5191"
"34397","6676"
"34397","8471"
"34397","4665"
"34398","8699"
"34398","5281"
"34398","3013"
"34399","316"
"34399","6319"
"34399","5563"
"34399","6022"
"34399","3219"
"34400","8830"
"34400","6686"
"34400","7958"
"34400","7540"
"34401","9174"
"34402","987"
"34402","4532"
"34402","9679"
"34402","500"
"34402","8222"
"34403","4807"
"34403","1277"
"34404","2960"
"34404","1964"
"34405","7477"
"34405","8290"
"34405","9768"
"34405","1596"
"34406","5966"
"34406","8442"
"34406","1716"
"34407","8761"
"34407","8633"
"34407","3991"
"34408","837"
"34408","3312"
"34408","282"
"34409","1062"
"34409","6418"
"34410","6043"
"34410","4909"
"34410","4389"
"34411","37"
"34411","7712"
"34411","9977"
"34412","2935"
"34412","8393"
"34412","9194"
"34413","7820"
"34413","7947"
"34413","4060"
"34413","2551"
"34414","372"
"34414","4326"
"34414","4071"
"34414","1976"
"34414","2258"
"34415","4925"
"34415","8815"
"34415","5940"
"34415","7554"
"34415","2858"
"34416","8428"
"34416","2372"
"34417","2653"
"34418","2643"
"34418","1666"
"34418","1425"
"34418","4632"
"34418","318"
"34419","4532"
"34419","1415"
"34419","6391"
"34419","5485"
"34420","4404"
"34421","7907"
"34421","1022"
"34422","4607"
"34422","2007"
"34423","8413"
"34424","7831"
"34424","7687"
"34424","1741"
"34425","2334"
"34425","2336"
"34425","9323"
"34426","9502"
"34426","4807"
"34426","6836"
"34426","8715"
"34426","8512"
"34427","7787"
"34427","1822"
"34427","6837"
"34428","8729"
"34428","4547"
"34429","7161"
"34429","1666"
"34429","6963"
"34430","9471"
"34430","3269"
"34430","4374"
"34431","962"
"34431","3560"
"34431","1826"
"34431","9629"
"34432","4801"
"34432","2278"
"34432","1070"
"34432","7935"
"34432","7726"
"34433","9062"
"34433","3063"
"34433","1753"
"34433","7638"
"34434","7773"
"34434","6060"
"34435","7771"
"34435","6115"
"34436","3156"
"34436","7609"
"34436","2077"
"34436","3636"
"34436","7156"
"34437","9021"
"34437","1267"
"34437","5786"
"34437","8926"
"34437","6381"
"34438","1312"
"34439","2106"
"34439","9698"
"34439","4532"
"34439","1949"
"34439","5472"
"34440","3348"
"34440","6658"
"34440","7162"
"34440","5117"
"34440","6846"
"34441","654"
"34441","1774"
"34441","5766"
"34442","2283"
"34442","6521"
"34443","5569"
"34443","6395"
"34444","4580"
"34444","1310"
"34444","9908"
"34444","1383"
"34444","9172"
"34445","172"
"34445","2042"
"34445","7246"
"34446","2382"
"34447","3031"
"34447","5096"
"34447","9143"
"34447","9412"
"34448","9948"
"34448","9675"
"34448","80"
"34449","2443"
"34449","5099"
"34449","4398"
"34449","2470"
"34450","3530"
"34450","1423"
"34450","1089"
"34450","2132"
"34450","1373"
"34451","996"
"34451","390"
"34451","2159"
"34451","8353"
"34452","715"
"34452","2456"
"34453","575"
"34453","5419"
"34453","29"
"34454","7670"
"34454","4459"
"34454","3019"
"34454","2947"
"34455","6240"
"34455","755"
"34455","9239"
"34455","1825"
"34455","5310"
"34456","3757"
"34456","4208"
"34456","9202"
"34457","3592"
"34457","9180"
"34457","9867"
"34458","9766"
"34459","1107"
"34459","8312"
"34459","6126"
"34460","8548"
"34461","744"
"34461","235"
"34461","3436"
"34461","495"
"34461","8341"
"34462","3135"
"34462","7999"
"34463","813"
"34464","77"
"34464","8828"
"34464","6817"
"34465","4766"
"34465","705"
"34465","7313"
"34465","2514"
"34466","5658"
"34467","9773"
"34467","1430"
"34467","9787"
"34467","1851"
"34467","4925"
"34468","9116"
"34468","1863"
"34468","3903"
"34468","1062"
"34468","8621"
"34469","9393"
"34469","9934"
"34469","6254"
"34470","2846"
"34471","2845"
"34471","7642"
"34471","9978"
"34472","3901"
"34472","3612"
"34472","7332"
"34472","3641"
"34472","359"
"34473","9655"
"34474","6101"
"34474","9992"
"34474","5710"
"34475","3219"
"34475","7405"
"34475","7001"
"34475","9472"
"34475","4938"
"34476","7281"
"34476","3113"
"34476","6347"
"34476","5929"
"34476","6334"
"34477","9899"
"34477","8155"
"34477","6299"
"34478","5435"
"34478","5594"
"34479","3488"
"34479","9457"
"34479","6379"
"34480","9048"
"34480","4884"
"34480","3190"
"34480","7605"
"34481","7235"
"34481","901"
"34482","8287"
"34482","3756"
"34482","6622"
"34482","3293"
"34482","4060"
"34483","4000"
"34483","6207"
"34483","4765"
"34484","5829"
"34484","9175"
"34484","4039"
"34484","1631"
"34484","6728"
"34485","6176"
"34485","1236"
"34486","2230"
"34486","6937"
"34486","6600"
"34487","7596"
"34487","3202"
"34487","3400"
"34487","1515"
"34488","4730"
"34488","2958"
"34488","9173"
"34488","1979"
"34489","15"
"34489","6618"
"34490","8381"
"34490","1612"
"34491","708"
"34492","710"
"34492","3699"
"34492","7746"
"34493","2731"
"34493","3969"
"34493","7884"
"34493","5612"
"34493","2716"
"34494","955"
"34494","6818"
"34494","5099"
"34495","4093"
"34495","9088"
"34495","2444"
"34495","1049"
"34495","9512"
"34496","7114"
"34496","3455"
"34496","1851"
"34496","476"
"34497","9143"
"34498","4215"
"34498","997"
"34498","1284"
"34498","9540"
"34498","7123"
"34499","5489"
"34499","7999"
"34500","1457"
"34500","6989"
"34500","2147"
"34500","5877"
"34500","3294"
"34501","4054"
"34501","5157"
"34501","3076"
"34501","8679"
"34502","5314"
"34502","8838"
"34502","1835"
"34502","875"
"34503","672"
"34503","4138"
"34503","5232"
"34503","8936"
"34503","1833"
"34504","8379"
"34505","7711"
"34505","9527"
"34506","5415"
"34506","4498"
"34507","7992"
"34507","9039"
"34507","9034"
"34508","1091"
"34508","537"
"34508","1617"
"34508","8562"
"34508","9813"
"34509","721"
"34510","5603"
"34510","7966"
"34510","4087"
"34510","9209"
"34511","5822"
"34511","5446"
"34511","4838"
"34511","2916"
"34511","2721"
"34512","6615"
"34512","3260"
"34512","1406"
"34513","2764"
"34513","2639"
"34514","7708"
"34514","1350"
"34514","4496"
"34514","7250"
"34515","7440"
"34516","3148"
"34516","2922"
"34516","7698"
"34516","1598"
"34517","5442"
"34517","9125"
"34518","1909"
"34518","3525"
"34518","186"
"34518","2563"
"34518","2529"
"34519","8474"
"34519","8387"
"34520","6655"
"34521","105"
"34521","1180"
"34521","9895"
"34522","9805"
"34523","9217"
"34523","2748"
"34523","4875"
"34523","644"
"34524","1869"
"34524","639"
"34524","5733"
"34524","182"
"34524","3925"
"34525","9092"
"34525","2961"
"34526","4134"
"34527","5385"
"34527","164"
"34528","629"
"34528","8907"
"34528","3212"
"34528","2816"
"34529","6517"
"34530","3223"
"34530","9351"
"34531","87"
"34531","7003"
"34531","9587"
"34531","276"
"34531","5366"
"34532","9006"
"34532","3595"
"34532","3701"
"34533","7015"
"34533","6338"
"34533","2645"
"34533","6266"
"34534","7491"
"34535","6935"
"34535","7177"
"34535","1307"
"34536","3530"
"34536","4694"
"34536","3801"
"34537","3505"
"34537","5824"
"34538","8057"
"34538","3"
"34539","8898"
"34539","8511"
"34539","8920"
"34540","1709"
"34541","7778"
"34542","6207"
"34542","8421"
"34542","9380"
"34542","5899"
"34542","5276"
"34543","4879"
"34543","3432"
"34543","7617"
"34543","4368"
"34543","5487"
"34544","8759"
"34544","9208"
"34544","6690"
"34544","6446"
"34544","2287"
"34545","8997"
"34545","8792"
"34545","7483"
"34546","1549"
"34546","2757"
"34547","41"
"34547","6733"
"34547","7341"
"34548","1404"
"34548","4537"
"34548","9274"
"34548","7725"
"34549","4658"
"34549","8661"
"34549","1835"
"34550","842"
"34550","9213"
"34550","336"
"34551","2629"
"34551","6082"
"34551","4301"
"34552","9534"
"34552","2121"
"34552","2659"
"34552","3933"
"34552","9928"
"34553","769"
"34553","3442"
"34553","1116"
"34553","9784"
"34554","4706"
"34554","7803"
"34554","141"
"34554","9676"
"34555","4031"
"34555","1101"
"34555","6184"
"34555","4999"
"34556","5542"
"34557","169"
"34557","1128"
"34558","5215"
"34558","1588"
"34559","4223"
"34559","3545"
"34559","4367"
"34559","1655"
"34559","4765"
"34560","252"
"34560","1743"
"34561","9926"
"34561","8389"
"34561","6075"
"34561","1411"
"34562","169"
"34562","7629"
"34562","9418"
"34562","4658"
"34563","8866"
"34563","1813"
"34563","5565"
"34563","1534"
"34564","796"
"34564","4917"
"34564","6493"
"34564","8837"
"34565","7181"
"34565","5129"
"34565","944"
"34566","2655"
"34566","5905"
"34566","1463"
"34567","2027"
"34567","8557"
"34568","7687"
"34569","2544"
"34569","3848"
"34570","1112"
"34570","9014"
"34571","2838"
"34571","9251"
"34571","2567"
"34572","5883"
"34572","1539"
"34572","2260"
"34573","6106"
"34574","8275"
"34574","1277"
"34574","1071"
"34574","6306"
"34575","719"
"34575","3811"
"34575","5252"
"34575","6496"
"34575","427"
"34576","4884"
"34576","2483"
"34576","353"
"34577","3749"
"34577","546"
"34578","5471"
"34578","2287"
"34578","5602"
"34578","220"
"34578","4010"
"34579","607"
"34579","8559"
"34579","5860"
"34580","3297"
"34580","719"
"34580","3473"
"34580","4890"
"34581","782"
"34581","5145"
"34581","240"
"34581","4666"
"34581","6638"
"34582","5158"
"34583","4711"
"34583","7833"
"34583","2781"
"34583","1873"
"34584","4943"
"34584","8475"
"34584","9280"
"34585","1283"
"34585","5014"
"34585","926"
"34586","610"
"34586","198"
"34587","8496"
"34587","1958"
"34587","1407"
"34588","1419"
"34588","7046"
"34588","7355"
"34588","862"
"34589","5723"
"34589","7581"
"34589","7080"
"34590","9884"
"34590","5416"
"34590","5463"
"34590","8628"
"34590","8739"
"34591","6177"
"34592","529"
"34592","6462"
"34592","8692"
"34592","3132"
"34593","9485"
"34593","8679"
"34593","930"
"34593","3925"
"34593","5243"
"34594","649"
"34594","6033"
"34594","3732"
"34595","9225"
"34595","3688"
"34596","8738"
"34597","1610"
"34598","6933"
"34599","221"
"34599","8971"
"34600","8550"
"34600","5306"
"34601","9101"
"34601","6353"
"34601","6610"
"34602","9897"
"34602","2623"
"34602","6482"
"34603","3085"
"34603","7041"
"34604","5934"
"34604","7832"
"34605","8761"
"34605","7513"
"34605","6199"
"34606","1909"
"34606","7323"
"34606","6188"
"34606","3560"
"34607","9172"
"34607","6386"
"34607","7788"
"34607","8777"
"34607","2227"
"34608","5443"
"34609","122"
"34609","6857"
"34609","2871"
"34609","2061"
"34609","7304"
"34610","9044"
"34611","9598"
"34611","901"
"34611","3845"
"34611","5528"
"34611","5139"
"34612","1822"
"34612","4942"
"34612","1998"
"34613","2211"
"34613","212"
"34613","6892"
"34614","7187"
"34614","1538"
"34614","4613"
"34614","5008"
"34614","5450"
"34615","3991"
"34615","4681"
"34615","4288"
"34615","5649"
"34615","9717"
"34616","8351"
"34616","3828"
"34617","3921"
"34617","6568"
"34617","5382"
"34617","9382"
"34617","1763"
"34618","3745"
"34618","7582"
"34619","3069"
"34619","3894"
"34619","1140"
"34619","1682"
"34620","5878"
"34620","6118"
"34621","1552"
"34621","391"
"34621","6333"
"34621","6043"
"34622","1243"
"34622","6803"
"34622","3120"
"34622","7656"
"34623","5846"
"34623","8212"
"34623","4509"
"34623","7227"
"34623","3059"
"34624","1897"
"34624","5089"
"34624","8097"
"34624","5619"
"34625","9977"
"34626","6993"
"34627","5180"
"34627","2395"
"34628","2159"
"34629","8434"
"34629","7093"
"34629","8267"
"34630","3263"
"34630","4894"
"34631","71"
"34631","7712"
"34632","8038"
"34633","6436"
"34634","5361"
"34634","7958"
"34634","4227"
"34635","2200"
"34635","7634"
"34635","8738"
"34635","5548"
"34635","3291"
"34636","5172"
"34636","4087"
"34636","5337"
"34637","8679"
"34637","319"
"34637","6508"
"34637","8590"
"34637","3615"
"34638","8990"
"34638","4023"
"34638","9172"
"34638","8196"
"34638","6231"
"34639","6519"
"34639","9207"
"34639","6357"
"34639","9115"
"34639","3799"
"34640","3608"
"34641","9662"
"34641","4867"
"34641","9640"
"34642","7706"
"34643","4602"
"34643","3775"
"34643","7640"
"34644","664"
"34644","6730"
"34645","6260"
"34645","4626"
"34645","9968"
"34645","936"
"34646","2424"
"34646","1968"
"34646","5311"
"34646","3102"
"34647","8444"
"34647","4522"
"34647","7333"
"34647","9578"
"34648","5571"
"34648","5903"
"34648","5112"
"34648","2701"
"34648","4659"
"34649","7638"
"34649","9752"
"34649","3008"
"34649","7498"
"34649","7454"
"34650","5435"
"34650","8270"
"34650","8869"
"34651","5352"
"34651","920"
"34651","5989"
"34651","2269"
"34652","2888"
"34652","8543"
"34652","2814"
"34653","322"
"34653","5463"
"34654","3754"
"34655","7443"
"34655","8993"
"34655","1865"
"34655","4397"
"34655","4134"
"34656","7683"
"34657","4784"
"34657","9268"
"34657","7367"
"34657","6372"
"34657","9977"
"34658","7131"
"34658","8177"
"34658","8911"
"34659","3039"
"34659","1008"
"34660","2768"
"34660","236"
"34661","4115"
"34662","4094"
"34662","7649"
"34662","6978"
"34663","4723"
"34663","9086"
"34663","251"
"34664","7618"
"34664","1585"
"34664","3651"
"34664","8453"
"34665","1085"
"34666","8450"
"34666","5792"
"34666","2033"
"34667","9494"
"34667","9756"
"34667","456"
"34668","7044"
"34668","5710"
"34668","7894"
"34669","613"
"34670","1061"
"34671","8674"
"34671","7361"
"34671","6801"
"34671","5022"
"34672","8162"
"34673","1998"
"34674","4150"
"34674","7924"
"34674","4621"
"34674","4082"
"34675","8989"
"34676","104"
"34676","2669"
"34676","519"
"34677","3880"
"34677","623"
"34678","8590"
"34678","6278"
"34679","4027"
"34679","411"
"34679","8191"
"34679","4681"
"34679","642"
"34680","4060"
"34680","4855"
"34680","4076"
"34681","179"
"34681","7317"
"34682","8401"
"34682","2996"
"34682","614"
"34682","9265"
"34683","2354"
"34683","2684"
"34683","8501"
"34683","5636"
"34684","7631"
"34684","1184"
"34684","5578"
"34685","9898"
"34685","120"
"34685","2930"
"34685","7263"
"34685","7511"
"34686","5309"
"34686","1310"
"34686","6596"
"34686","583"
"34687","9332"
"34687","5158"
"34687","9860"
"34688","187"
"34688","5523"
"34689","5221"
"34689","1863"
"34690","8551"
"34690","2181"
"34691","944"
"34691","7163"
"34691","2959"
"34692","3617"
"34692","7186"
"34693","8782"
"34693","2042"
"34694","1382"
"34694","522"
"34694","3453"
"34694","4773"
"34695","3681"
"34695","527"
"34695","6246"
"34695","6464"
"34695","1162"
"34696","8037"
"34696","4235"
"34696","2106"
"34696","7236"
"34697","6956"
"34697","6325"
"34697","3724"
"34698","2814"
"34698","9324"
"34698","6323"
"34698","4135"
"34699","8195"
"34699","2015"
"34699","4355"
"34699","669"
"34700","9283"
"34701","2718"
"34702","5989"
"34702","2828"
"34703","6069"
"34703","9340"
"34703","4518"
"34703","4671"
"34704","215"
"34705","2847"
"34705","7762"
"34706","4481"
"34706","7583"
"34706","634"
"34706","9393"
"34706","6584"
"34707","8701"
"34707","7550"
"34707","1202"
"34707","1137"
"34707","7161"
"34708","39"
"34708","3947"
"34708","480"
"34708","1039"
"34709","5562"
"34709","1463"
"34709","1514"
"34709","9832"
"34709","4372"
"34710","1706"
"34710","621"
"34710","8188"
"34710","8124"
"34711","7473"
"34711","2740"
"34711","6630"
"34711","4673"
"34712","2933"
"34712","2574"
"34712","6587"
"34712","1495"
"34712","789"
"34713","1104"
"34713","3996"
"34713","441"
"34713","4222"
"34713","9217"
"34714","9332"
"34714","6801"
"34715","7426"
"34716","7545"
"34716","6657"
"34716","8228"
"34717","1946"
"34717","8941"
"34717","3982"
"34717","5215"
"34717","6947"
"34718","3163"
"34718","1132"
"34718","7238"
"34718","2604"
"34719","7300"
"34719","6393"
"34719","689"
"34720","250"
"34720","8699"
"34720","6551"
"34720","4137"
"34720","7423"
"34721","6561"
"34722","228"
"34722","9384"
"34722","9712"
"34722","173"
"34723","8436"
"34724","9836"
"34724","6962"
"34725","3032"
"34725","1110"
"34725","2861"
"34725","3946"
"34725","1813"
"34726","796"
"34726","7082"
"34726","9252"
"34727","7734"
"34727","787"
"34727","2098"
"34727","5182"
"34728","1821"
"34728","6049"
"34728","6637"
"34728","8478"
"34729","3246"
"34729","3697"
"34729","6724"
"34729","8115"
"34730","5751"
"34730","364"
"34730","9271"
"34731","7905"
"34731","8381"
"34731","9972"
"34732","4564"
"34732","7004"
"34732","8670"
"34732","753"
"34732","1196"
"34733","7667"
"34733","6546"
"34733","7627"
"34734","5165"
"34734","3811"
"34734","1484"
"34735","2518"
"34735","1315"
"34735","6231"
"34736","9044"
"34736","2024"
"34736","84"
"34736","7428"
"34737","3287"
"34737","2129"
"34737","6419"
"34738","1614"
"34738","933"
"34738","7332"
"34739","3756"
"34739","1137"
"34739","6408"
"34739","7218"
"34740","2067"
"34740","1308"
"34740","5570"
"34741","7115"
"34741","3221"
"34742","2916"
"34743","503"
"34743","8970"
"34744","480"
"34745","2972"
"34745","2418"
"34745","9990"
"34745","4339"
"34746","7437"
"34746","396"
"34746","7287"
"34746","5602"
"34746","8333"
"34747","8072"
"34747","8934"
"34747","7780"
"34747","350"
"34747","4609"
"34748","717"
"34748","4267"
"34748","2044"
"34748","4398"
"34749","8178"
"34749","7236"
"34749","390"
"34749","9851"
"34750","2836"
"34750","3347"
"34750","869"
"34750","4860"
"34751","6136"
"34752","6927"
"34752","4705"
"34753","2149"
"34753","8502"
"34753","8133"
"34753","3198"
"34754","7670"
"34755","897"
"34755","4353"
"34755","8356"
"34755","3224"
"34756","7202"
"34756","5310"
"34756","6265"
"34757","7584"
"34758","8346"
"34758","2690"
"34758","9711"
"34758","3658"
"34758","6820"
"34759","8570"
"34760","8895"
"34760","9757"
"34760","6782"
"34760","3083"
"34761","419"
"34761","8625"
"34761","7530"
"34762","5939"
"34762","9002"
"34762","9446"
"34763","2589"
"34763","1582"
"34764","1648"
"34764","243"
"34764","9215"
"34764","7679"
"34764","5432"
"34765","4295"
"34765","2200"
"34765","6602"
"34765","4861"
"34765","2331"
"34766","6147"
"34766","1319"
"34766","7826"
"34766","3534"
"34766","8934"
"34767","9500"
"34767","57"
"34767","4295"
"34767","1000"
"34768","5002"
"34768","5478"
"34768","5507"
"34768","4566"
"34768","1824"
"34769","3069"
"34769","1117"
"34769","5894"
"34770","382"
"34770","9761"
"34770","8118"
"34770","8946"
"34770","1200"
"34771","1345"
"34771","6776"
"34771","5048"
"34772","864"
"34772","5259"
"34772","6908"
"34773","3003"
"34773","4892"
"34773","6251"
"34774","5499"
"34774","9155"
"34774","8478"
"34774","6584"
"34774","6728"
"34775","670"
"34775","8738"
"34775","8667"
"34775","5371"
"34775","3212"
"34776","15"
"34777","7052"
"34777","7436"
"34778","5492"
"34778","4124"
"34778","3215"
"34778","8583"
"34778","2516"
"34779","1845"
"34780","4944"
"34780","9902"
"34780","265"
"34780","2422"
"34780","6944"
"34781","9283"
"34781","2819"
"34781","9740"
"34781","3004"
"34781","1964"
"34782","2732"
"34783","495"
"34784","5195"
"34784","602"
"34784","5690"
"34784","1920"
"34784","8028"
"34785","6846"
"34785","3917"
"34786","5172"
"34786","4517"
"34787","4105"
"34787","7167"
"34788","8799"
"34788","600"
"34788","3425"
"34788","6147"
"34788","8088"
"34789","4741"
"34789","1402"
"34790","4750"
"34790","3530"
"34791","392"
"34792","8453"
"34792","4283"
"34792","2720"
"34792","3492"
"34792","4755"
"34793","1534"
"34793","2281"
"34793","2893"
"34794","6351"
"34794","1269"
"34795","7521"
"34795","1686"
"34795","5264"
"34796","4261"
"34796","3282"
"34796","9089"
"34796","7333"
"34796","2436"
"34797","2929"
"34798","9854"
"34799","8538"
"34799","3026"
"34799","9524"
"34800","8914"
"34800","5130"
"34801","2064"
"34801","5791"
"34801","1826"
"34801","9678"
"34802","6836"
"34802","3663"
"34802","2392"
"34803","3329"
"34803","9569"
"34803","194"
"34803","7015"
"34803","6967"
"34804","1844"
"34805","5547"
"34805","4609"
"34805","236"
"34806","2809"
"34806","3391"
"34806","1591"
"34806","1339"
"34807","7805"
"34807","5945"
"34807","9824"
"34807","212"
"34808","3622"
"34808","7911"
"34808","5193"
"34808","8496"
"34808","5868"
"34809","8778"
"34809","5516"
"34809","9814"
"34810","9761"
"34811","9981"
"34811","5741"
"34811","6823"
"34812","1087"
"34812","6195"
"34813","1258"
"34813","3213"
"34813","5488"
"34813","4498"
"34814","2956"
"34815","8739"
"34815","4163"
"34815","6151"
"34815","2303"
"34815","6260"
"34816","8742"
"34816","4347"
"34816","5049"
"34816","1672"
"34816","3577"
"34817","6105"
"34817","8754"
"34818","8378"
"34819","9916"
"34819","3479"
"34819","6852"
"34820","3271"
"34820","6481"
"34820","3366"
"34820","7047"
"34821","9404"
"34821","9200"
"34821","9809"
"34822","8158"
"34823","789"
"34823","6055"
"34824","9856"
"34824","3190"
"34824","7359"
"34825","117"
"34825","1486"
"34825","9734"
"34826","101"
"34827","7603"
"34827","1147"
"34827","5007"
"34828","1432"
"34829","9373"
"34829","6449"
"34829","4047"
"34829","8549"
"34830","3888"
"34830","6969"
"34831","4015"
"34831","6875"
"34831","1399"
"34832","9724"
"34833","4343"
"34833","2544"
"34834","5330"
"34835","4875"
"34835","6819"
"34835","5938"
"34835","4622"
"34835","3776"
"34836","4361"
"34836","5797"
"34837","9388"
"34837","6850"
"34837","3722"
"34837","5251"
"34838","2966"
"34838","7282"
"34839","4368"
"34839","4119"
"34839","6711"
"34839","5223"
"34839","1124"
"34840","7739"
"34840","1485"
"34840","9446"
"34840","4443"
"34840","9060"
"34841","9586"
"34841","2564"
"34841","5907"
"34841","3198"
"34841","6387"
"34842","9836"
"34842","2738"
"34842","1224"
"34843","3051"
"34843","8989"
"34844","7874"
"34845","7700"
"34845","8571"
"34845","3064"
"34845","4511"
"34846","561"
"34847","3875"
"34847","7822"
"34847","1628"
"34848","1806"
"34848","4424"
"34848","8992"
"34848","9140"
"34849","935"
"34849","7586"
"34849","6676"
"34849","4457"
"34850","8723"
"34850","2149"
"34850","5335"
"34850","7688"
"34850","276"
"34851","5984"
"34852","3207"
"34852","7379"
"34852","9300"
"34852","7668"
"34852","9083"
"34853","3956"
"34853","5476"
"34853","1256"
"34853","9922"
"34854","3946"
"34854","8682"
"34855","1164"
"34856","7842"
"34856","9280"
"34857","5097"
"34857","5888"
"34857","1330"
"34857","6819"
"34858","4151"
"34859","9910"
"34860","6201"
"34861","2074"
"34862","2147"
"34862","6221"
"34862","201"
"34862","9914"
"34863","9674"
"34863","6102"
